id_x,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id_y,company_rating,company_location,total_fleet_count,iata_approved
20418,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2976.0,15004,20418,77.0,9.0,8.0,10.0,10.0,9.0,9.0,13,0.97,15004,1.0,Uzbekistan,88.0,False
72121,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2976.0,15004,72121,96.0,10.0,9.0,10.0,10.0,10.0,10.0,5,0.43,15004,1.0,Uzbekistan,88.0,False
8169,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2170.0,28828,8169,98.0,10.0,10.0,10.0,10.0,10.0,9.0,22,1.32,28828,1.0,Isle of Man,198.0,True
66025,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1338.0,29163,66025,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.46,29163,1.0,Nicaragua,1.0,False
11038,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1299.0,4322,11038,84.0,9.0,8.0,9.0,8.0,9.0,9.0,29,1.73,4322,0.97,Tonga,32.0,False
7869,Russian Federation,Type V5,Plasma,ThetaBase Services,4.0,7,moderate,5.0,True,False,3600.0,37043,7869,87.0,9.0,9.0,10.0,10.0,10.0,9.0,38,2.24,37043,1.0,Pakistan,11.0,False
52831,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2963.0,15004,52831,95.0,10.0,10.0,9.0,10.0,10.0,10.0,34,2.66,15004,1.0,Uzbekistan,88.0,False
59283,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,5.0,True,False,1663.0,29123,59283,93.0,10.0,9.0,10.0,10.0,9.0,9.0,24,1.46,29123,1.0,Zimbabwe,16.0,True
54993,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,True,False,2066.0,15004,54993,83.0,9.0,9.0,9.0,10.0,9.0,9.0,37,2.64,15004,1.0,Uzbekistan,88.0,False
35012,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,strict,1.0,True,False,1975.0,15004,35012,84.0,9.0,9.0,9.0,10.0,9.0,8.0,32,2.14,15004,1.0,Uzbekistan,88.0,False
34159,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,7,strict,4.0,False,False,2170.0,28828,34159,100.0,10.0,10.0,8.0,6.0,8.0,10.0,1,0.06,28828,1.0,Isle of Man,198.0,True
58937,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1624.0,38339,58937,95.0,10.0,9.0,10.0,10.0,10.0,10.0,16,0.95,38339,1.0,Venezuela,2.0,False
35170,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1273.0,46930,35170,91.0,9.0,9.0,10.0,10.0,9.0,9.0,7,0.49,46930,1.0,Turks and Caicos Islands,1.0,False
11682,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,False,False,2300.0,18164,11682,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.12,18164,1.0,Marshall Islands,5.0,False
25859,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,True,False,2625.0,13322,25859,97.0,10.0,10.0,10.0,9.0,10.0,10.0,12,0.8,13322,0.5,Anguilla,2.0,False
76925,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2183.0,46504,76925,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.12,46504,1.0,Barbados,1.0,False
46272,El Salvador,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1104.0,36260,46272,99.0,10.0,10.0,10.0,10.0,10.0,10.0,34,2.04,36260,1.0,Papua New Guinea,1.0,False
40494,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1273.0,42377,40494,98.0,10.0,10.0,10.0,10.0,10.0,10.0,62,3.74,42377,1.0,Marshall Islands,2.0,False
49847,Barbados,Type V2,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,2495.0,43134,49847,95.0,10.0,9.0,10.0,10.0,10.0,9.0,17,1.04,43134,1.0,Suriname,6.0,False
65772,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,8,strict,3.0,False,False,3457.0,43134,65772,88.0,9.0,9.0,9.0,10.0,10.0,9.0,40,2.58,43134,1.0,Suriname,6.0,False
59685,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,1.0,False,False,2456.0,6894,59685,60.0,10.0,10.0,8.0,10.0,8.0,8.0,1,0.23,6894,0.8,Estonia,47.0,True
18290,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,2469.0,26652,18290,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.24,26652,0.97,Pakistan,6.0,False
28711,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1572.0,48599,28711,99.0,10.0,10.0,10.0,10.0,10.0,10.0,29,1.71,48599,1.0,Malawi,3.0,False
23436,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1195.0,42827,23436,91.0,10.0,9.0,10.0,10.0,9.0,9.0,57,3.37,42827,1.0,Nicaragua,3.0,True
51397,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2170.0,28828,51397,86.0,9.0,9.0,10.0,9.0,10.0,9.0,10,0.6,28828,1.0,Isle of Man,198.0,True
60868,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2040.0,28719,60868,95.0,10.0,10.0,10.0,10.0,10.0,9.0,49,2.96,28719,1.0,Russian Federation,4.0,True
42370,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1715.0,41741,42370,88.0,9.0,9.0,10.0,10.0,9.0,9.0,38,2.34,41741,1.0,Brazil,9.0,True
6763,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1247.0,31836,6763,95.0,10.0,10.0,9.0,9.0,9.0,10.0,77,5.02,31836,1.0,Zimbabwe,1.0,False
26648,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1247.0,4322,26648,81.0,9.0,8.0,9.0,9.0,10.0,9.0,16,1.0,4322,0.97,Tonga,32.0,False
37364,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,1975.0,15004,37364,86.0,9.0,9.0,9.0,10.0,9.0,9.0,24,1.72,15004,1.0,Uzbekistan,88.0,False
12846,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2157.0,6755,12846,89.0,9.0,9.0,9.0,10.0,10.0,9.0,15,0.95,6755,1.0,Barbados,2.0,False
28148,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,5,moderate,3.0,True,False,1910.0,47046,28148,93.0,9.0,10.0,10.0,10.0,9.0,9.0,8,0.49,47046,1.0,Lebanon,9.0,False
19634,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2157.0,6755,19634,93.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.45,6755,1.0,Barbados,2.0,False
15530,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2560.0,28828,15530,96.0,10.0,10.0,9.0,10.0,10.0,10.0,5,0.3,28828,1.0,Isle of Man,198.0,True
34231,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2157.0,32556,34231,82.0,9.0,10.0,10.0,10.0,10.0,8.0,13,0.78,32556,0.9,Estonia,11.0,True
45654,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,2.0,True,False,2924.0,15004,45654,91.0,9.0,9.0,10.0,9.0,10.0,9.0,30,2.17,15004,1.0,Uzbekistan,88.0,False
27493,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2170.0,28828,27493,94.0,10.0,9.0,10.0,10.0,10.0,9.0,10,0.63,28828,1.0,Isle of Man,198.0,True
65882,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1078.0,1564,65882,83.0,10.0,9.0,9.0,10.0,8.0,9.0,8,0.65,1564,1.0,Indonesia,12.0,False
15509,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,2001.0,15004,15509,92.0,10.0,10.0,9.0,10.0,10.0,9.0,17,1.23,15004,1.0,Uzbekistan,88.0,False
22260,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1845.0,15004,22260,87.0,9.0,9.0,9.0,9.0,10.0,9.0,22,1.58,15004,1.0,Uzbekistan,88.0,False
56749,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1390.0,651,56749,99.0,10.0,10.0,10.0,10.0,10.0,10.0,80,6.54,651,1.0,Lebanon,4.0,True
30728,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1494.0,20867,30728,97.0,10.0,10.0,10.0,10.0,9.0,10.0,115,7.57,20867,1.0,Guinea,4.0,True
11200,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2300.0,6102,11200,95.0,10.0,10.0,10.0,10.0,10.0,9.0,32,1.9,6102,1.0,Uzbekistan,1.0,False
66851,Malta,Type V7,Plasma,ThetaBase Services,3.0,7,moderate,4.0,True,False,2118.0,35999,66851,64.0,6.0,5.0,8.0,8.0,9.0,7.0,5,0.32,35999,1.0,Mauritania,3.0,True
76829,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1650.0,19739,76829,100.0,9.0,10.0,9.0,10.0,9.0,9.0,3,0.26,19739,1.0,Holy See (Vatican City State),1.0,True
2563,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1455.0,35655,2563,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.88,35655,1.0,Niue,1.0,False
36301,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,2144.0,15004,36301,88.0,9.0,10.0,10.0,10.0,10.0,9.0,21,1.54,15004,1.0,Uzbekistan,88.0,False
14753,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,2092.0,21232,14753,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08,21232,0.9,Kiribati,2.0,True
69359,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1585.0,12707,69359,96.0,10.0,10.0,10.0,10.0,10.0,9.0,11,0.66,12707,0.75,Malawi,2.0,True
70589,Niue,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,False,False,2170.0,27398,70589,100.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.57,27398,1.0,Niue,1.0,False
69001,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1455.0,47090,69001,97.0,10.0,10.0,10.0,10.0,9.0,10.0,6,0.41,47090,1.0,Croatia,3.0,False
31254,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,True,False,2209.0,15004,31254,93.0,9.0,10.0,10.0,10.0,10.0,9.0,38,2.79,15004,1.0,Uzbekistan,88.0,False
35063,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2846.0,15004,35063,94.0,9.0,9.0,10.0,10.0,10.0,10.0,25,1.84,15004,1.0,Uzbekistan,88.0,False
44519,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2755.0,15004,44519,87.0,9.0,9.0,10.0,10.0,10.0,9.0,37,2.79,15004,1.0,Uzbekistan,88.0,False
28374,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2807.0,15004,28374,94.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.83,15004,1.0,Uzbekistan,88.0,False
3430,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2157.0,28047,3430,97.0,10.0,10.0,10.0,9.0,10.0,10.0,12,0.96,28047,1.0,Uzbekistan,4.0,False
73676,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1182.0,36100,73676,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.32,36100,1.0,Rwanda,17.0,True
66089,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,1.0,True,False,2768.0,15004,66089,98.0,10.0,9.0,10.0,10.0,10.0,9.0,13,1.0,15004,1.0,Uzbekistan,88.0,False
23343,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1741.0,15004,23343,86.0,9.0,9.0,9.0,9.0,9.0,9.0,32,2.41,15004,1.0,Uzbekistan,88.0,False
72360,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1780.0,49105,72360,100.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.4,49105,1.0,Malta,3.0,False
27728,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,True,False,2820.0,11322,27728,96.0,10.0,10.0,10.0,10.0,10.0,10.0,25,1.55,11322,1.0,Malta,1.0,False
62233,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1520.0,31117,62233,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.12,31117,0.8,Croatia,3.0,True
47845,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1624.0,48455,47845,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.43,48455,0.89,Uzbekistan,20.0,True
42986,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1260.0,40587,42986,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19,40587,1.0,Niue,2.0,True
31276,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,1715.0,11238,31276,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19,11238,1.0,Tanzania,1.0,False
26455,Uzbekistan,Type V5,Plasma,"Banks, Wood and Phillips",0.0,3,moderate,2.0,True,False,1598.0,16281,26455,92.0,9.0,9.0,10.0,10.0,9.0,9.0,26,1.59,16281,1.0,Kiribati,1.0,False
70049,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1715.0,15004,70049,87.0,9.0,9.0,10.0,10.0,9.0,9.0,19,1.46,15004,1.0,Uzbekistan,88.0,False
49281,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1728.0,15004,49281,88.0,9.0,9.0,10.0,9.0,9.0,9.0,19,1.45,15004,1.0,Uzbekistan,88.0,False
23791,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,3470.0,28828,23791,96.0,10.0,10.0,9.0,10.0,10.0,9.0,11,0.68,28828,1.0,Isle of Man,198.0,True
14105,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1247.0,11973,14105,60.0,8.0,2.0,10.0,10.0,10.0,4.0,2,0.13,11973,1.0,Niue,7.0,True
22005,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,7,strict,4.0,True,False,1793.0,29123,22005,91.0,9.0,8.0,9.0,10.0,9.0,9.0,42,2.66,29123,1.0,Zimbabwe,16.0,True
55797,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,strict,1.0,True,False,2209.0,15004,55797,85.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0.94,15004,1.0,Uzbekistan,88.0,False
10270,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2170.0,28828,10270,98.0,9.0,9.0,9.0,9.0,9.0,10.0,9,0.66,28828,1.0,Isle of Man,198.0,True
50872,Malta,Type F5,Nuclear,ThetaBase Services,1.0,1,flexible,4.0,True,False,1117.0,12542,50872,88.0,9.0,9.0,9.0,9.0,9.0,9.0,70,4.21,12542,0.98,Mauritania,19.0,True
14236,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1559.0,21438,14236,94.0,9.0,9.0,10.0,10.0,10.0,9.0,34,2.28,21438,1.0,China,3.0,False
73079,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,True,False,1754.0,16047,73079,83.0,9.0,8.0,9.0,9.0,10.0,8.0,39,2.46,16047,0.8,Uzbekistan,6.0,False
74503,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,2144.0,15004,74503,91.0,10.0,10.0,9.0,10.0,9.0,9.0,9,0.69,15004,1.0,Uzbekistan,88.0,False
76409,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,10,strict,5.0,True,False,3327.0,15004,76409,94.0,10.0,10.0,10.0,10.0,9.0,9.0,26,2.05,15004,1.0,Uzbekistan,88.0,False
9669,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,3132.0,15004,9669,92.0,10.0,10.0,10.0,10.0,9.0,9.0,20,1.59,15004,1.0,Uzbekistan,88.0,False
48694,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,48694,74.0,8.0,8.0,6.0,9.0,10.0,8.0,7,0.62,24026,0.98,Cape Verde,69.0,True
51260,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,2.0,True,False,2846.0,15004,51260,89.0,9.0,9.0,9.0,9.0,9.0,9.0,23,1.83,15004,1.0,Uzbekistan,88.0,False
65077,Barbados,Type V2,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,4510.0,34811,65077,98.0,10.0,10.0,10.0,10.0,10.0,9.0,40,2.44,34811,1.0,Montserrat,1.0,False
16840,Micronesia,Type F1,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1533.0,40462,16840,97.0,10.0,10.0,10.0,10.0,10.0,10.0,71,4.41,40462,1.0,Rwanda,1.0,False
49521,Malta,Type F5,Plasma,ThetaBase Services,4.0,8,strict,6.0,False,False,3470.0,28828,49521,94.0,10.0,9.0,10.0,9.0,9.0,9.0,27,1.66,28828,1.0,Isle of Man,198.0,True
23561,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,True,False,3210.0,16596,23561,86.0,9.0,9.0,10.0,9.0,9.0,9.0,28,1.76,16596,1.0,Congo,3.0,False
56654,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1780.0,31218,56654,80.0,10.0,10.0,10.0,10.0,10.0,6.0,1,0.23,31218,1.0,Saint Helena,1.0,False
52064,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2560.0,28828,52064,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.25,28828,1.0,Isle of Man,198.0,True
24829,Gambia,Type V7,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1910.0,44895,24829,99.0,10.0,10.0,10.0,10.0,10.0,10.0,35,2.36,44895,1.0,France,3.0,True
69564,Niue,Type F5,Plasma,ThetaBase Services,4.0,6,moderate,3.0,False,False,2820.0,36327,69564,97.0,10.0,10.0,10.0,10.0,10.0,10.0,37,2.26,36327,1.0,Guinea,5.0,True
67273,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1637.0,6794,67273,100.0,10.0,10.0,10.0,10.0,10.0,10.0,21,1.35,6794,1.0,Bosnia and Herzegovina,2.0,True
23103,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2690.0,34203,23103,94.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.42,34203,1.0,Uzbekistan,2.0,True
24805,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,0.0,2,moderate,1.0,True,False,1910.0,34723,24805,93.0,9.0,9.0,9.0,9.0,10.0,9.0,19,1.29,34723,1.0,Peru,12.0,False
62532,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1780.0,43642,62532,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,2.35,43642,0.9,Denmark,6.0,False
8938,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,2170.0,23534,8938,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19,23534,1.0,Maldives,2.0,False
12664,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,False,False,2430.0,11830,12664,99.0,10.0,10.0,10.0,10.0,10.0,10.0,31,1.93,11830,1.0,Maldives,67.0,True
26645,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,2625.0,31558,26645,94.0,9.0,9.0,9.0,10.0,9.0,9.0,17,1.09,31558,0.33,Niger,1.0,False
35770,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1923.0,4920,35770,88.0,9.0,10.0,10.0,10.0,10.0,9.0,18,1.19,4920,0.98,Estonia,8.0,False
43914,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1195.0,19749,43914,100.0,10.0,8.0,10.0,10.0,8.0,10.0,1,1.0,19749,1.0,Denmark,6.0,True
40133,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1468.0,3443,40133,100.0,10.0,10.0,10.0,10.0,9.0,10.0,9,0.55,3443,1.0,Jersey,1.0,False
54038,Niue,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,True,False,2079.0,19341,54038,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.48,19341,1.0,Guinea,1.0,False
11743,Uzbekistan,Type G0,Plasma,ThetaBase Services,2.0,6,flexible,3.0,True,False,2495.0,33108,11743,96.0,10.0,10.0,10.0,10.0,9.0,9.0,29,1.88,33108,1.0,Costa Rica,3.0,False
25320,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2040.0,4920,25320,92.0,10.0,10.0,10.0,10.0,9.0,9.0,31,2.08,4920,0.98,Estonia,8.0,False
37089,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1416.0,4322,37089,74.0,7.0,7.0,7.0,7.0,8.0,8.0,19,1.21,4322,0.97,Tonga,32.0,False
39570,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1650.0,4970,39570,99.0,10.0,10.0,10.0,10.0,10.0,10.0,34,3.38,4970,1.0,Somalia,1.0,False
50323,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,2170.0,35405,50323,85.0,10.0,7.0,10.0,10.0,9.0,8.0,5,0.32,35405,1.0,Tanzania,1.0,False
11350,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,True,False,3457.0,38087,11350,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.65,38087,1.0,Niger,1.0,False
26762,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1208.0,23710,26762,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.07,23710,1.0,Gambia,5.0,False
19261,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1923.0,4920,19261,92.0,10.0,10.0,10.0,10.0,10.0,9.0,27,1.75,4920,0.98,Estonia,8.0,False
40243,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2300.0,30683,40243,92.0,10.0,9.0,10.0,10.0,10.0,9.0,33,2.18,30683,1.0,Marshall Islands,1.0,False
46062,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,True,False,2625.0,13322,46062,85.0,9.0,10.0,10.0,10.0,10.0,10.0,4,0.26,13322,0.5,Anguilla,2.0,False
67850,Nicaragua,Type V7,Plasma,ThetaBase Services,3.0,6,strict,3.0,True,False,2326.0,9999,67850,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19,9999,1.0,Isle of Man,1.0,False
51046,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,1650.0,17447,51046,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.09,17447,1.0,El Salvador,4.0,True
7611,Malta,Type F5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,2300.0,28828,7611,91.0,9.0,9.0,9.0,9.0,9.0,9.0,17,1.12,28828,1.0,Isle of Man,198.0,True
14247,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2300.0,48599,14247,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06,48599,1.0,Malawi,3.0,False
42927,Malta,Type V5,Plasma,ThetaBase Services,1.0,8,strict,4.0,True,False,2664.0,41546,42927,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.36,41546,1.0,Mauritania,21.0,False
47242,Malta,Type V5,Plasma,ThetaBase Services,1.0,5,strict,3.0,True,False,2820.0,41546,47242,100.0,9.0,9.0,10.0,10.0,8.0,9.0,2,0.15,41546,1.0,Mauritania,21.0,False
55006,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,3067.0,41546,55006,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.16,41546,1.0,Mauritania,21.0,False
41009,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,True,False,2924.0,2243,41009,95.0,10.0,10.0,9.0,10.0,10.0,9.0,22,1.52,2243,1.0,Tonga,1.0,False
73848,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,2040.0,2242,73848,99.0,10.0,10.0,10.0,10.0,10.0,10.0,40,2.73,2242,0.9,Monaco,1.0,False
22815,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,5030.0,12424,22815,96.0,10.0,9.0,10.0,10.0,10.0,9.0,34,2.12,12424,1.0,Pakistan,2.0,True
64542,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1312.0,13163,64542,87.0,10.0,8.0,10.0,10.0,10.0,9.0,11,0.67,13163,0.25,Svalbard & Jan Mayen Islands,2.0,False
29462,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1637.0,46894,29462,95.0,10.0,10.0,10.0,10.0,10.0,9.0,23,1.51,46894,1.0,Malawi,2.0,True
26386,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,6395.0,35170,26386,98.0,10.0,10.0,10.0,10.0,10.0,9.0,29,1.9,35170,1.0,Vietnam,5.0,True
69986,Malta,Type E3,Quantum,ThetaBase Services,0.0,2,flexible,1.0,True,False,1481.0,30369,69986,95.0,10.0,10.0,10.0,10.0,9.0,9.0,42,2.61,30369,1.0,Libyan Arab Jamahiriya,1.0,True
